tm,ZP,CMD,XJ,ML,SP,GC,MT,DX,LY,MTG,HNC,HJ,LCK,LS,OBS
2026/5/29 10:00,0,0,3.208603,1.24204,0,0,0,1.138537,2.415078,0,2.070067,2.070067,5.796187,5.796187,111.8282
2026/5/29 11:00,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,110.6142
2026/5/29 12:00,0,0.23873,0,0,0,0,0,1.300869,1.372696,0,0,0,0,0,106.91
2026/5/29 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.253
2026/5/29 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.0509
2026/5/29 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.59958
2026/5/29 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.8181
2026/5/29 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.8844
2026/5/29 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.2765
2026/5/29 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.233
2026/5/29 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228.4724
2026/5/29 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.9682
2026/5/29 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.7693
2026/5/29 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.3392
2026/5/30 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.9825
2026/5/30 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.7851
2026/5/30 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.9169
2026/5/30 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.3641
2026/5/30 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.1129
2026/5/30 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.1508
2026/5/30 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.4653
2026/5/30 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.0447
2026/5/30 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.878
2026/5/30 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.9544
2026/5/30 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.2637
2026/5/30 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.7962
2026/5/30 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.5425
2026/5/30 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.4938
2026/5/30 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.6415
2026/5/30 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.9774
2026/5/30 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.4938
2026/5/30 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.1833
2026/5/30 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0387
2026/5/30 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.0532
2026/5/30 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.2202
2026/5/30 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5336
2026/5/30 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.9874
2026/5/30 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.5758
2026/5/31 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.29344
2026/5/31 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.13499
2026/5/31 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.09547
2026/5/31 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.17007
2026/5/31 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.35421
2026/5/31 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.64347
2026/5/31 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.03363
2026/5/31 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.52065
2026/5/31 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.10066
2026/5/31 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.76995
2026/5/31 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.52497
2026/5/31 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3623
2026/5/31 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.27869
2026/5/31 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.27099
2026/5/31 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.33622
2026/5/31 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.47149
2026/5/31 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.67404
2026/5/31 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.94124
2026/5/31 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.27054
2026/5/31 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.65952
2026/5/31 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.10584
2026/5/31 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.60726
2026/5/31 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.16164
2026/5/31 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.76692
2026/6/1 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.42113
2026/6/1 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.12236
2026/6/1 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.86881
2026/6/1 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.65873
2026/6/1 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.49044
2026/6/1 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.36234
2026/6/1 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.27288
2026/6/1 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.22059
2026/6/1 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.20404
2026/6/1 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.22188
2026/6/1 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.27279
2026/6/1 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.35551
2026/6/1 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.46884
2026/6/1 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.61162
2026/6/1 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.78273
2026/6/1 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.98111
2026/6/1 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.20574
2026/6/1 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.45562
2026/6/1 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.72981
2026/6/1 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0274
2026/6/1 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.34752
2026/6/1 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.68933
2026/6/1 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.05202
2026/6/1 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.43482
2026/6/2 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.83698
2026/6/2 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2578
2026/6/2 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69658
2026/6/2 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.15266
2026/6/2 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.62541
2026/6/2 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.11422
2026/6/2 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.61851
2026/6/2 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.13771
2026/6/2 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67129
2026/6/2 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.21871
2026/6/2 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.77949
2026/6/2 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.35314
2026/6/2 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93919
2026/6/2 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.53722
2026/6/2 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.14678
2026/6/2 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.76747
2026/6/2 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3989
2026/6/2 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04068
2026/6/2 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.69245
2026/6/2 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.35385
2026/6/2 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.02456
2026/6/2 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.70424
2026/6/2 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39259
2026/6/2 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0893
2026/6/3 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.79409
2026/6/3 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.50667
2026/6/3 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.22678
2026/6/3 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95416
2026/6/3 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.68857
2026/6/3 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.42976
2026/6/3 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.17751
2026/6/3 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9316
2026/6/3 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69181
2026/6/3 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.45794
2026/6/3 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.22979
2026/6/3 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.00718
2026/6/3 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.78992
2026/6/3 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57783
2026/6/3 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37075
2026/6/3 15:00,0,6.648493,0,7.142428,8.570914,0,1.571334,0,2.41057,0,0,0,4.642578,0,13.16852
2026/6/3 16:00,2.299998,1.2,3,0,0,2.4,0,3.3,0,0,8.200002,1.8,1.2,0,12.97097
2026/6/3 17:00,0,0,0,0,0,0,2.771288,0,0,0,0,0,13.85644,12.00892,12.77796
2026/6/3 18:00,0,0,0,0,0,0,0,0,8.272808,0,0,0,0,0,12.58934
2026/6/3 19:00,0,0,1.104304,0.288079,0.921854,0,1.440396,0.288079,0,0.97947,0.576159,0,0.288079,0,12.40497
2026/6/3 20:00,0,3.413768,0,0,0,0,0.853442,0,0,0,0,0,4.409448,0,12.22472
2026/6/3 21:00,0.612543,0,0.476423,0.476423,0,0.998219,0.644899,0.748663,0,0,0,1.684494,0,0,12.04846
2026/6/3 22:00,0,0,1.999998,0,0,0,0,0,0,0,0,0,0,0,11.87606
2026/6/3 23:00,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,11.7074
2026/6/4 0:00,0,0,0,0,4.828687,0,0,0,0,1.437109,0,0,0,0,11.54237
2026/6/4 1:00,1.183209,0,0,0,5.070891,1.014178,0,0.507089,0,0.887406,0.507089,3.042535,0,3.696849,11.38085
2026/6/4 2:00,0,0,0,0,8.977409,0,0,0,9.986413,0,0,0,0,0,11.22274
2026/6/4 3:00,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,42.89626
2026/6/4 4:00,0,0,0,3.058672,0,0,0,0,0,29.82207,0,0,0,0,68.08245
2026/6/4 5:00,0,0,0,0,0,0,0,0,38.4,0,0,0,0,0,85.95203
2026/6/4 6:00,1.600002,1.2,0.799998,0,0,0,0,1.2,0,0,0,0,0,0,94.47187
2026/6/4 7:00,0,0,0,0,2.027662,0,0,0,0,28.95376,0,0,0,0,97.75664
2026/6/4 8:00,7.8,0,0,5.7,0,0,0,0,0,0,0,0,0,0,102.8941
2026/6/4 9:00,0,0,0,0,0,0,0,0,0,0,0,30,0,0,105.0338
2026/6/4 10:00,3.6,1.2,0,0,0,0,0,1.2,1.600002,0,1.2,1.2,1.2,1.2,102.301
2026/6/4 11:00,0,0,0,3.123253,0,0,0,0,9.672014,9.672014,0,0,4.382631,0,98.71506
2026/6/4 12:00,0,0,0,0,0,0,2.4,3.6,0,0,0,0,0,0,100.1289
2026/6/4 13:00,0,1.2,3.799998,6.9,0,0,7.8,0,0,0,0,0,0,0,109.0508
2026/6/4 14:00,0,6,0,2.4,0,0,0,0,0,0,0,0,0,0,134.141
2026/6/4 15:00,5.404037,0,0.837677,0,0.601409,0,0.644367,0,1.793487,0,0,0.577093,0.793783,0,130.064
2026/6/4 16:00,0,1.549903,0,0,0,0,0,0,0,0,0,0,0,0,165.7203
2026/6/4 17:00,0,0,0,0,0,0,0,0,0,0,0,7.988889,0,0,233.2443
2026/6/4 18:00,3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,228.4239
2026/6/4 19:00,2.299019,1.254011,0,1.254011,0,0,0,0,0,0,0,0,0,0,255.8693
2026/6/4 20:00,0,0,0,0,4.895153,0,0,0,0,0,0,0,0,0,273.3138
2026/6/4 21:00,0,0,0,0,0,1.2,1.2,0,0,0,0,0,0,0,310.2791
2026/6/4 22:00,0,0.560036,0.373358,0.539294,0.933394,0,0.273796,0.074689,0.248905,0.062226,0.373358,0.217792,0.093339,0.165937,312.9178
2026/6/4 23:00,0.752348,0,0,0,0,0,0.877738,0,0,0,0,0,0,0,349.2974
2026/6/5 0:00,0.1,0.116667,0,0,0,0.125,0,0,0,0.05,0,0.077778,0,0.2,342.8331
2026/6/5 1:00,0,0.05,0.244444,0.288889,0,0,0,0,0,0,0.241506,0.116667,0.183333,0.191667,381.4258
2026/6/5 2:00,0.433333,0.055555,0,0.166667,0.1,0,0,0,0,0,0,0,0,0,381.6252
2026/6/5 3:00,0,0,0,0,0,0,0,0.269234,0,0,0,0,0,0,384.2846
2026/6/5 4:00,0.112506,0.041667,0.033333,0,0.177778,0,0.116667,0,0.033333,0.206667,0,0,0,0,370.0354
2026/6/5 5:00,0,0,0,0,0,0,0,0,0,0,0,0.066667,0,0.233333,365.7413
2026/6/5 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0.215387,0,354.9359
2026/6/5 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.8379
2026/6/5 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.9824
2026/6/5 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.6017
2026/6/5 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.2136
2026/6/5 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.2557
2026/6/5 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.0016
2026/6/5 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.1946
2026/6/5 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.8159
2026/6/5 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.8477
2026/6/5 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.2729
2026/6/5 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.0753
2026/6/5 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.239
2026/6/5 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.7493
2026/6/5 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.5917
2026/6/5 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.7527
2026/6/5 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.2191
2026/6/5 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.9784
2026/6/6 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.0186
2026/6/6 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.3282
2026/6/6 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.8962
2026/6/6 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.7122
2026/6/6 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.766
2026/6/6 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.0481
2026/6/6 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.5491
2026/6/6 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.2603
2026/6/6 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.1732
2026/6/6 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.2796
2026/6/6 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.5718
2026/6/6 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0424
2026/6/6 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.6841
2026/6/6 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.4902
2026/6/6 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.4542
2026/6/6 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.5696
2026/6/6 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.8305
2026/6/6 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.2311
2026/6/6 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.766
2026/6/6 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.4297
2026/6/6 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.21712
2026/6/6 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.12348
2026/6/6 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.14404
2026/6/6 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.27432
2026/6/7 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.51001
2026/6/7 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.84697
2026/6/7 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.28124
2026/6/7 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.809
2026/6/7 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.42662
2026/6/7 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.13058
2026/6/7 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.91753
2026/6/7 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.78424
2026/6/7 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.72761
2026/6/7 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.74466
2026/6/7 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.83256
2026/6/7 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.98855
2026/6/7 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.21002
2026/6/7 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.49442
2026/6/7 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.83936
2026/6/7 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.24249
2026/6/7 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.70158
2026/6/7 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.21449
2026/6/7 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.77917
2026/6/7 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.39362
2026/6/7 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.05596
2026/6/7 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.76435
2026/6/7 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.51706
2026/6/7 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.31238
2026/6/8 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.14872
2026/6/8 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.02451
2026/6/8 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.93826
2026/6/8 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.88855
2026/6/8 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.87399
2026/6/8 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89326
2026/6/8 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9451
2026/6/8 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.02827
2026/6/8 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.14162
2026/6/8 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.284
2026/6/8 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.45435
2026/6/8 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.65161
2026/6/8 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.87479
2026/6/8 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.12292
2026/6/8 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.39509
2026/6/8 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6904
2026/6/8 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.008
2026/6/8 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.34707
2026/6/8 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.70683
2026/6/8 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.08651
2026/6/8 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.48538
2026/6/8 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.90275
2026/6/8 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.33794
2026/6/8 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7903
2026/6/9 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.25922
2026/6/9 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.74409
2026/6/9 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.24433
2026/6/9 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7594
2026/6/9 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.28876
2026/6/9 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8319
2026/6/9 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.38833
2026/6/9 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.95757
2026/6/9 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.53917
2026/6/9 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1327
2026/6/9 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73772
2026/6/9 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.35384
2026/6/9 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98066
2026/6/9 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.61781
2026/6/9 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.26494
2026/6/9 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.92168
2026/6/9 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.58772
2026/6/9 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.26272
2026/6/9 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94639
2026/6/9 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.63841
2026/6/9 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33851
2026/6/9 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.04641
2026/6/9 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.76185
2026/6/9 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.48457
2026/6/10 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.21432
2026/6/10 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.95086
2026/6/10 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69398
2026/6/10 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.44346
2026/6/10 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.19907
2026/6/10 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96062
2026/6/10 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.72792
2026/6/10 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.50077
2026/6/10 8:00,0,0.233333,0.927778,0.5,0.333333,0.533333,0,0.083333,0.4,0,0.077778,0,0,0,14.27899
2026/6/10 9:00,0,0,0,0,0,0.6,0,0,0.433928,0.153333,0,0,0,0,14.06241
2026/6/10 10:00,0,1,0.255556,0,0,0,0.12,0,0.066667,0,0,0,0,0,13.85087
2026/6/10 11:00,0,0.240157,0.240157,0.148669,0.182977,0,0,0,0.148669,0,0,0,0,0,13.64419
2026/6/10 12:00,0,0,0,0,0,0,0,0.359399,0.653452,0,0,0,0.348507,0,13.44223
2026/6/10 13:00,0,0,1.9,0,0,0,0,0,0,0,0,0.6,0,0,13.24483
2026/6/10 14:00,0,0,0,0,0,0,0,0,0,0.357229,0,0,0,0,13.05186
2026/6/10 15:00,0,0,0,0.866667,0,0,0,0,0,0,0.066667,0,0,0,12.86316
2026/6/10 16:00,0,0.766667,0,0,0.166667,0.083333,0,0.055555,0.2,0,0.033333,0,0.091667,0,12.67861
2026/6/10 17:00,0.461111,0,0.08,0,0,0,0.25,0,0,0,0,0,0,0,12.49807
2026/6/10 18:00,0.301955,0,0,0,0,0,0,0,0,0,0,0,0,0,12.32143
2026/6/10 19:00,0,0,0.927778,0,0,0,0,0,0,0,0,0,0,0.216667,12.14855
2026/6/10 20:00,0,0,0,0,0,0,0,0.174241,0,0,0,0,0,0.209089,12.34028
2026/6/10 21:00,0,0,0.033333,0.125,0.3,0.672222,0,0,0.2,0,0,0,0.177778,0,12.16399
2026/6/10 22:00,0,0,0,0,0,0,0,1.217811,0,0,0,0.685019,0,0,11.99306
2026/6/10 23:00,0,0,0,0,0,0,0,0,2.356096,0,0,0,0,0,11.82718
2026/6/11 0:00,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,11.66609
2026/6/11 1:00,0,0,0,0,0,0,0,0,0.499998,0,0,0,0,0,11.79345
